tid,attribute,correct_val
116,article_title,Thermoregulatory response of women to intermittent work in the heat
116,article_language,empty
116,journal_title,Journal of applied physiology
116,jounral_abbreviation,J Appl Physiol
116,journal_issn,0021-8987
116,article_jvolumn,41
116,article_jissue,1
116,article_jcreated_at,1/1/76
116,article_pagination,57-61
116,author_list,"{""B. L. Drinkwater""""J. E. Denton""""S. M. Horvath""""P. B. Raven""}"
117,id,185291
117,article_title,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes
117,article_language,empty
117,journal_title,empty
117,jounral_abbreviation,empty
117,journal_issn,empty
117,article_jvolumn,13
117,article_jissue,0
117,article_jcreated_at,1/10/01
117,article_pagination,305-310
117,author_list,"{""Denys T. Lau""""Brass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller Bostick""""Celia Berdes""""Jonathan Masin-Peters""""Megan Ong""}"
118,id,886237
118,article_title,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.]
118,article_language,empty
118,journal_title,Griatrie et Psychologie Neuropsychiatrie du Vieillissement
118,jounral_abbreviation,empty
118,journal_issn,2115-7863(Electronic);2115-8789(Print)
118,article_jvolumn,11
118,article_jissue,3
118,article_jcreated_at,empty
118,article_pagination,323-330
118,author_list,"{""Graldine Martin-Gaujard""""Floriane Delphin-Combe""""Isabelle Rouch""""Solveig Relland""""Pierre Krolak-Salmon""}"
119,id,954493
119,article_title,The Hierarchical Organization of Intellectual Structures
119,article_language,English
119,journal_title,empty
119,jounral_abbreviation,empty
119,journal_issn,empty
119,article_jvolumn,0
119,article_jissue,0
119,article_jcreated_at,1/1/66
119,article_pagination,13
119,author_list,"{""Sheldon H. White""}"
120,id,922646
120,article_title,Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.
120,article_language,eng
120,journal_title,Anesthesiology (Hagerstown)
120,jounral_abbreviation,empty
120,journal_issn,22-Mar
120,article_jvolumn,85
120,article_jissue,5
120,article_jcreated_at,11/1/96
120,article_pagination,999-1004
120,author_list,"{""P Talke""""J Caldwell""""B Dodsont""""C A Richardson""}"
121,id,843485
121,article_title,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.
121,article_language,eng
121,journal_title,Transactions of the Royal Society of Tropical Medicine and Hygiene
121,jounral_abbreviation,Trans. R. Soc. Trop. Med. Hyg.
121,journal_issn,1878-3503
121,article_jvolumn,106
121,article_jissue,2
121,article_jcreated_at,1/12/02
121,article_pagination,110-6
121,author_list,"{""Peter J Winch""""Mickey Chopra""""Cynthia S Minkovitz""""Debra Jackson""""Alyssa B Sharkey""}"
122,id,668845
122,article_title,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.
122,article_language,eng
122,journal_title,BMC public Health
122,jounral_abbreviation,empty
122,journal_issn,1471-2458
122,article_jvolumn,13
122,article_jissue,-1
122,article_jcreated_at,1/13/01
122,article_pagination,S13
122,author_list,"{""Jai K Das""""Zohra S Lassi""""Zulfiqar A Bhutta""""Guleshehwar Zahid""""Aamer Imdad""}"
123,id,863844
123,article_title,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.
123,article_language,eng
123,journal_title,International journal of clinical and experimental pathology
123,jounral_abbreviation,Int J Clin Exp Pathol
123,journal_issn,1936-2625
123,article_jvolumn,6
123,article_jissue,11
123,article_jcreated_at,1/13/01
123,article_pagination,3-Aug
123,author_list,"{""Yasunori Ota""""Masaaki Noguchi""""Kei-Ji Sugimoto""""Hiroshi Izumi""""Norio Komatsu""""Nanae Yamaguchi""""Hidenori Imai""""Asami Shimada""""Yasunobu Sekiguchi""""Mutsumi Wakabayashi""}"
124,id,946006
124,article_title,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis
124,article_language,eng
124,journal_title,Int J Gynecol Cancer
124,jounral_abbreviation,International journal of gynecological cancer : official journal of the International Gynecological Cancer Society
124,journal_issn,1048-891X (Print)     1048-891x
124,article_jvolumn,21
124,article_jissue,2
124,article_jcreated_at,1/11/01
124,article_pagination,378-84
124,author_list,"{""A. J. Ghia""""V. J. Gonzalez""""J. D. Tward""""A. M. Stroup""""D. K. Gaffney""""L. Pappas""}"
125,id,36429
125,article_title,[Neurological dysfunction induced by bilirrubin].
125,article_language,spa
125,journal_title,Neurologia (Barcelona Spain)
125,jounral_abbreviation,Neurologia
125,journal_issn,1578-1968
125,article_jvolumn,27
125,article_jissue,4
125,article_jcreated_at,1/12/05
125,article_pagination,202-11
125,author_list,"{""V Cus_""""H Galvez""""M Iriondo""""J Campistol""""I Mlaga""""A Garc_a Cazorla""}"
126,id,259367
126,article_title,A comparison of recovery characteristics of sevoflurane and propofol-remifentanil anesthesia in geriatric patients
126,article_language,empty
126,journal_title,empty
126,jounral_abbreviation,empty
126,journal_issn,empty
126,article_jvolumn,14
126,article_jissue,0
126,article_jcreated_at,1/11/01
126,article_pagination,208-213
126,author_list,"{""A. Erol""""J. B. Celik""""I. Kara""""A. Topal""""S. Guven""}"
127,id,977276
127,article_title,Data mining usage in health care management: literature survey and decision tree application
127,article_language,empty
127,journal_title,Medicinski Glasnik
127,jounral_abbreviation,empty
127,journal_issn,1840-0132 1840-2445 (electronic)
127,article_jvolumn,5
127,article_jissue,1
127,article_jcreated_at,1/8/01
127,article_pagination,57-64
127,author_list,"{""M. P. Bach""""D. Cosic""}"
128,id,369578
128,article_title,Predicting infection in localized intraabdominal fluid collections: value of pH and pO2 measurements.
128,article_language,eng
128,journal_title,Scientific Session and Scientiftc Poster Abstracts
128,jounral_abbreviation,empty
128,journal_issn,1051-0443
128,article_jvolumn,10
128,article_jissue,4
128,article_jcreated_at,4/1/99
128,article_pagination,421-7
128,author_list,"{""D J Sadler""""R R Gray""""B D Schouten""""J M Bohnen""""J K Wong""""R Mustard""""G Doyle""""R A Pugash""""J Sanabria""}"
129,id,772616
129,article_title,Antivitamin K drugs in stroke prevention
129,article_language,empty
129,journal_title,Curr. Vasc. Pharmacol.
129,jounral_abbreviation,empty
129,journal_issn,-7518
129,article_jvolumn,11
129,article_jissue,6
129,article_jcreated_at,empty
129,article_pagination,817-823
129,author_list,"{""di Raimondo D.""""Pinto A.""""Lucifora B.""""Tuttolomondo A.""""Licata G.""""Butt_ C.""}"
130,id,334681
130,article_title,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources
130,article_language,empty
130,journal_title,Journal of the American Geriatrics Society
130,jounral_abbreviation,J.Am.Geriatr.Soc.
130,journal_issn,14-Feb
130,article_jvolumn,61
130,article_jissue,7
130,article_jcreated_at,1/13/01
130,article_pagination,1182-7
130,author_list,"{""Jamehl L. Demons""""Jeff D. Williamson""""Kathryn E. Callahan""""James Lovato""""Janice S. Lawlor""""Hal H. Atkinson""""Ann Lambros""""Franklin S. Watkins""""Kaycee M. Sink""""Brooke R. Davis""""Mary F. Lyles""}"
131,id,757463
131,article_title,Low prevalence and increased household clustering of Mycobacterium tuberculosis infection in high altitude villages in Peru.
131,article_language,eng
131,journal_title,Am. J. Trop. Med. Hyg.
131,jounral_abbreviation,empty
131,journal_issn,Feb-37
131,article_jvolumn,68
131,article_jissue,6
131,article_jcreated_at,1/3/06
131,article_pagination,721-7
131,author_list,"{""Mayuko Saito""""Susan Olender""""Robert H Gilman""""Christian T Bautista""""Evelyn J Hsieh""""Luz Caviedes""""Kari Gillenwater""""Jane Apgar""""Pedro Moro""""Andres G Lescano""}"
132,id,465176
132,article_title,A literature review on chronic pain: the daily overcoming of a complex problem.
132,article_language,empty
132,journal_title,empty
132,jounral_abbreviation,empty
132,journal_issn,empty
132,article_jvolumn,0
132,article_jissue,0
132,article_jcreated_at,empty
132,article_pagination,empty
132,author_list,{NULL}
133,id,368072
133,article_title, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow
133,article_language,empty
133,journal_title, BMJ 2006 333:939
133,jounral_abbreviation,empty
133,journal_issn,empty
133,article_jvolumn,0
133,article_jissue,0
133,article_jcreated_at,empty
133,article_pagination,empty
133,author_list,"{""Vicenzino B Bisset L Beller E Jull G Brooks P Darnell R""}"
134,id,812893
134,article_title,Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract)
134,article_language,empty
134,journal_title,Annals of Internal Medicine
134,jounral_abbreviation,empty
134,journal_issn,empty
134,article_jvolumn,143
134,article_jissue,1
134,article_jcreated_at,1/5/01
134,article_pagination,251-264
134,author_list,"{""L. Schlessinger""""D. M. Eddy""""R. Kahn""}"
135,id,380945
135,article_title,Soleus Hoffmann-reflex modulation during walking in healthy elderly and young adults.
135,article_language,eng
135,journal_title,The Journals of Gerontology: Series A: Biological Sciences and Medical Sciences
135,jounral_abbreviation,empty
135,journal_issn,1079-5006
135,article_jvolumn,55
135,article_jissue,12
135,article_jcreated_at,12/1/00
135,article_pagination,B570-9
135,author_list,"{""G R Chalmers""""K M Knutzen""}"
136,id,513829
136,article_title,CT false-profile view of the hip: a reproducible method of measuring anterior acetabular coverage using volume CT data.
136,article_language,eng
136,journal_title,Skeletal Radiology
136,jounral_abbreviation,Skeletal Radiol
136,journal_issn,1432-2161
136,article_jvolumn,43
136,article_jissue,11
136,article_jcreated_at,1/14/11
136,article_pagination,1605-11
136,author_list,"{""Dominic S Carreira""""Ross M Borzykowski""""John Kozy""""Steven D Needell""}"
137,id,862798
137,article_title,A pharmacoeconomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract)
137,article_language,empty
137,journal_title,Pharmacoeconomics
137,jounral_abbreviation,empty
137,journal_issn,empty
137,article_jvolumn,23
137,article_jissue,3
137,article_jcreated_at,1/5/01
137,article_pagination,275-287
137,author_list,"{""P. Tarraga-Lopez""""J. M. Ocana-Lopez""""J. Miguel-Clave""""J. Solera-Albero""""M. Cerdan-Oliver""""M. A. Lopez-Cara""""A. Celada-Rodriguez""}"
138,id,316632
138,article_title,When is carotid angioplasty and stenting the cost-effective alternative for revascularization of symptomatic carotid stenosis? A Canadian health system perspective
138,article_language,empty
138,journal_title,empty
138,jounral_abbreviation,empty
138,journal_issn,empty
138,article_jvolumn,35
138,article_jissue,2
138,article_jcreated_at,1/14/01
138,article_pagination,327-32
138,author_list,"{""M. Goyal""""S. Wiebe""""M. D. Hill""""F. M. Clement""""J. H. Wong""""M. A. Almekhlafi""""D. Yavin""}"
139,id,38413
139,article_title,Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare
139,article_language,eng
139,journal_title,empty
139,jounral_abbreviation,empty
139,journal_issn,empty
139,article_jvolumn,17
139,article_jissue,0
139,article_jcreated_at,1/14/01
139,article_pagination,384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare-
139,author_list,"{""J. DA  - May-Jun DO  - 10.4103/1119-3077.130253 DP  - NLM ET  - 2014/04/10 Wu""""Q. Zhao""""Y. Fan""""Y. S. Liao""}"
140,id,595469
140,article_title,Carriage of methicillin-resistant Staphylococcus aureus by veterinarians in Australia
140,article_language,eng
140,journal_title,empty
140,jounral_abbreviation,empty
140,journal_issn,empty
140,article_jvolumn,89
140,article_jissue,5
140,article_jcreated_at,1/11/01
140,article_pagination,152-9
140,author_list,"{""M. D. Barton""""J. Simon""""J. E. Axon""""S. Moss""""S. G. Morris""""D. J. Trott""""S. Fury""""M. Maiwald""""P. Giffard""""D. Jordan""""P. Southwell""}"
141,id,49698
141,article_title,Multicenter randomized placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders
141,article_language,eng
141,journal_title,empty
141,jounral_abbreviation,empty
141,journal_issn,empty
141,article_jvolumn,137
141,article_jissue,0
141,article_jcreated_at,1/9/01
141,article_pagination,1261-9 ST  - Multicenter randomized placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders-
141,author_list,"{""C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di Lorenzo""""M. Saps""""S. Nurko""""P. Hyman""""N. Youssef""""A. Miranda""""J. Cocjin""}"
142,id,900624
142,article_title,Terbutaline pump for the prevention of preterm birth (Structured abstract)
142,article_language,empty
142,journal_title,Health Technology Assessment Database
142,jounral_abbreviation,empty
142,journal_issn,empty
142,article_jvolumn,0
142,article_jissue,4
142,article_jcreated_at,1/11/01
142,article_pagination,empty
142,author_list,"{""R. Daniel""""M. T. Ansari""""L. Weeks""""S. Doucette""""A. Tsertsvadze""""B. Skidmore""""K. Singh""""L. Gaudet""""M. Walker""""S. Tsouros""}"
143,id,246528
143,article_title,Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors
143,article_language,eng
143,journal_title,J Hand Surg Br
143,jounral_abbreviation,Journal of hand surgery (Edinburgh Scotland)
143,journal_issn,0266-7681 (Print) 0266-7681
143,article_jvolumn,30
143,article_jissue,6
143,article_jcreated_at,1/5/01
143,article_pagination,574-80
143,author_list,"{""A. Zyluk""""P. Puchalski""}"
144,id,347144
144,article_title,Interatrial conduction measured during biventricular pacemaker implantation accurately predicts optimal paced atrioventricular intervals.
144,article_language,eng
144,journal_title,Journal of cardiovascular electrophysiology
144,jounral_abbreviation,J. Cardiovasc. Electrophysiol.
144,journal_issn,1540-8167
144,article_jvolumn,18
144,article_jissue,3
144,article_jcreated_at,1/7/03
144,article_pagination,290-5
144,author_list,"{""Abdi Rasekh""""Jie Cheng""""Ali Massumi""""Michael R Ujhelyi""""Vadim Levin""""Mehdi Razavi""""James A Coles""""Margit Nemeth""""Ilyas Colombowala""}"
145,id,957059
145,article_title,Clinical comparison of the effects of nimesulide and ibuprofen on fever in children. [Chinese]
145,article_language,Chinese     Chinese English
145,journal_title,Chinese Journal of New Drugs
145,jounral_abbreviation,empty
145,journal_issn,empty
145,article_jvolumn,21
145,article_jissue,4
145,article_jcreated_at,1/12/01
145,article_pagination,451-457
145,author_list,"{""W. T. Yu""""S. Yang""""Y. Tang""""B. Wu""""J. X. Zhou""}"
146,id,269313
146,article_title,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study
146,article_language,empty
146,journal_title,empty
146,jounral_abbreviation,empty
146,journal_issn,empty
146,article_jvolumn,94
146,article_jissue,5
146,article_jcreated_at,empty
146,article_pagination,930-936
146,author_list,"{""Yong-Kyun Kim""""Tae Yoong Jeong""""Won Hyuk Chang""""Sang Chul Lee""""Jeong-Gyu Yoon""""Dong Suk Kim""}"
147,id,267879
147,article_title,The value of routine radiography in patients with knee osteoarthritis consulting primary health care: a study of agreement
147,article_language,eng
147,journal_title,Eur J Gen Pract
147,jounral_abbreviation,The European journal of general practice
147,journal_issn,1381-4788
147,article_jvolumn,20
147,article_jissue,1
147,article_jcreated_at,1/14/01
147,article_pagination,6-Oct
147,author_list,"{""O. H. Simonsen""""S. T. Skou""""H. Thomsen""}"
148,id,224232
148,article_title,Studies with the maximal histamine test.
148,article_language,eng
148,journal_title,Gut
148,jounral_abbreviation,Gut
148,journal_issn,0017-5749
148,article_jvolumn,6
148,article_jissue,4
148,article_jcreated_at,8/1/65
148,article_pagination,364-71
148,author_list,"{""A M Mulekar""""B J Vakiland""}"
149,id,62306
149,article_title,Mandibular second molar with C-shaped canal morphology and five canals: report of a case.
149,article_language,eng
149,journal_title,General dentistry
149,jounral_abbreviation,Gen Dent
149,journal_issn,0363-6771
149,article_jvolumn,52
149,article_jissue,3
149,article_jcreated_at,1/4/05
149,article_pagination,253-4
149,author_list,"{""Fred W Benenati""}"
150,id,182986
150,article_title,Assessing food safety system in sub-Saharan countries: An overview of key issues
150,article_language,empty
150,journal_title,Food Control
150,jounral_abbreviation,empty
150,journal_issn,0956-7135
150,article_jvolumn,18
150,article_jissue,2
150,article_jcreated_at,1/7/01
150,article_pagination,131-134
150,author_list,"{""K. Nguz""}"
151,id,663994
151,article_title,Hearing feelings: a quantitative meta-analysis on the neuroimaging literature of emotional prosody perception.
151,article_language,eng
151,journal_title,Neuropsychologia
151,jounral_abbreviation,Neuropsychologia
151,journal_issn,1873-3514
151,article_jvolumn,50
151,article_jissue,12
151,article_jcreated_at,1/12/10
151,article_pagination,2752-63
151,author_list,"{""Vincent J P Van Heuven""""Niels O Schiller""""Jurriaan Witteman""}"
152,id,520771
152,article_title,[Skeletal maturation in assessing underage asylum seekers].
152,article_language,dut
152,journal_title,Euthanasie en andere medische beslissingen rond het levenseinde 1990-1995
152,jounral_abbreviation,empty
152,journal_issn,0028-2162
152,article_jvolumn,149
152,article_jissue,22
152,article_jcreated_at,5/28/05
152,article_pagination,1241; author reply 1241
152,author_list,"{""R R van Rijn""""S G F Robben""}"
153,id,754594
153,article_title,The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters
153,article_language,eng
153,journal_title,empty
153,jounral_abbreviation,empty
153,journal_issn,empty
153,article_jvolumn,27
153,article_jissue,6
153,article_jcreated_at,1/1/99
153,article_pagination,1128-31
153,author_list,"{""G. Abraham""""Jr. Fromm R. E.""""P. E. Marik""""J. Varon""""P. Careau""}"
154,id,817046
154,article_title,Acupuncture anesthesia used in rabbit abdominal operations
154,article_language,English
154,journal_title,American Journal of Acupuncture
154,jounral_abbreviation,AM. J. ACUPUNCT.
154,journal_issn,00913960 (ISSN)
154,article_jvolumn,4
154,article_jissue,2
154,article_jcreated_at,1/1/76
154,article_pagination,149-156
154,author_list,"{""M.M.P. Yang""""S.H. Kok""""G.T.C. Lee""}"
155,id,736183
155,article_title,Posterior positional plagiocephaly treated with cranial remodeling orthosis.
155,article_language,eng
155,journal_title,Swiss Med. Wkly
155,jounral_abbreviation,empty
155,journal_issn,1424-7860
155,article_jvolumn,137
155,article_jissue,25
155,article_jcreated_at,6/30/07
155,article_pagination,368-72
155,author_list,"{""D Kalina""""S de Ribaupierre""""O Vernet""""P -F Leyvraz""""B Rilliet""""B Cavin""}"
156,id,963532
156,article_title,Cardiac MRI in ischemic heart disease
156,article_language,empty
156,journal_title,Circulation Journal
156,jounral_abbreviation,empty
156,journal_issn,empty
156,article_jvolumn,73
156,article_jissue,9
156,article_jcreated_at,1/9/01
156,article_pagination,1577-1588
156,author_list,"{""S. Kato""""M. Ishida""""H. Sakuma""}"
157,id,131820
157,article_title,Twisting the night away: a review of the neurobiology genetics diagnosis and treatment of shift work disorder.
157,article_language,eng
157,journal_title,CNS spectrums
157,jounral_abbreviation,CNS Spectr
157,journal_issn,1092-8529
157,article_jvolumn,18
157,article_jissue,-1
157,article_jcreated_at,1/13/12
157,article_pagination,45-53; quiz 54
157,author_list,"{""Debbi Ann Morrissette""}"
158,id,704093
158,article_title,[Evaluation of treatment outcomes in tuberculosis of knee and hip joints in 2005-2012].
158,article_language,cze
158,journal_title,Paliativn_ Schanzova osteotomie p_i nereponibiln_ luxaci kyeln_ho kloubu u pacient s d_tskou mozkovou obrnou v adolescentn_m v_u
158,jounral_abbreviation,empty
158,journal_issn,15-Jan
158,article_jvolumn,80
158,article_jissue,4
158,article_jcreated_at,1/13/01
158,article_pagination,256-62
158,author_list,"{""D Chochol""""R Chaloupka""""B Kala""""J Gallo""""M Netval""}"
159,id,912377
159,article_title,Assessing quality of life in patients after partial laryngectomy
159,article_language,English
159,journal_title,Hippokratia
159,jounral_abbreviation,Hippokratia
159,journal_issn,1790-8019
159,article_jvolumn,18
159,article_jissue,2
159,article_jcreated_at,1/14/01
159,article_pagination,156-61
159,author_list,"{""K. Mantsopoulos""""C. Bohr""""F. Hebel""}"
160,id,203935
160,article_title,Application of a stress and coping model to positive and negative adjustment outcomes in colorectal cancer caregiving
160,article_language,empty
160,journal_title,Psycho-Oncology
160,jounral_abbreviation,empty
160,journal_issn,empty
160,article_jvolumn,19
160,article_jissue,11
160,article_jcreated_at,empty
160,article_pagination,1171-1178
160,author_list,"{""Pakenham K.I.""""Fitzell A.""}"
161,id,68354
161,article_title,"Cyclin d1 gene expression in oral mucosa of tobacco chewers""-an immunohistochemical study."
161,article_language,eng
161,journal_title,Journal of Clinical and Diagnostic Research
161,jounral_abbreviation,J.Clin.Diagn.Res.
161,journal_issn,2249-782X
161,article_jvolumn,8
161,article_jissue,5
161,article_jcreated_at,1/14/05
161,article_pagination,ZC70-5
161,author_list,"{""Maharudrappa Basnaker""""Satish Bnvs""""Srikala Sp""}"
162,id,259916
162,article_title,Single bolus parecoxib attenuates sore throat after laryngeal microsurgery: A randomized double-blind control study
162,article_language,empty
162,journal_title,empty
162,jounral_abbreviation,empty
162,journal_issn,empty
162,article_jvolumn,30
162,article_jissue,0
162,article_jcreated_at,1/14/01
162,article_pagination,574-578
162,author_list,"{""K. Y. Tseng""""H. F. Huang""""K. I. Cheng""""H. T. Hsu""""P. Y. Chang""""Y. C. Chen""""I. C. Lu""}"
163,id,199407
163,article_title,Scar Management Practice and Science: A Comprehensive Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management-marrying the practical with the science. Wound Heal South Afr 2010;3(1):7-10
163,article_language,empty
163,journal_title,empty
163,jounral_abbreviation,empty
163,journal_issn,empty
163,article_jvolumn,24
163,article_jissue,0
163,article_jcreated_at,1/11/01
163,article_pagination,551-561 ST  - Scar Management Practice and Science: A Comprehensive Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management
163,author_list,"{""Alan David Widgerow""""Laurence A. DB  - c8h DO  - 22101481 DP  - EBSCOhost Chait""}"
164,id,790756
164,article_title,Sporadic Duane's Retraction Syndrome Associated with Imperforate Anus: Case Report.
164,article_language,eng
164,journal_title,Strabismus
164,jounral_abbreviation,Strabismus
164,journal_issn,0927-3972
164,article_jvolumn,3
164,article_jissue,3
164,article_jcreated_at,1/1/95
164,article_pagination,123-6
164,author_list,"{""M Schmid""""R Salati""""P E Bianchi""""A M Bezzina""""C Barone""}"
165,id,592893
165,article_title,Prevalence and antibacterial susceptibility of mef(A)-positive macrolide-resistant streptococcus pneumoniae over 4 years (2000 to 2004) of the PROTEKT US study
165,article_language,empty
165,journal_title,empty
165,jounral_abbreviation,empty
165,journal_issn,empty
165,article_jvolumn,45
165,article_jissue,2
165,article_jcreated_at,1/7/01
165,article_pagination,290-293
165,author_list,"{""S. G. Jenkins""""T. M. File""""D. J. Farrell""}"
166,id,232775
166,article_title,Yoga may help manage binge eating disorder
166,article_language,empty
166,journal_title,Focus on Alternative and Complementary Therapies
166,jounral_abbreviation,empty
166,journal_issn,empty
166,article_jvolumn,15
166,article_jissue,1
166,article_jcreated_at,1/10/01
166,article_pagination,Apr-43
166,author_list,"{""S. McIver""}"
167,id,631610
167,article_title,Meta-analyses of experimental data in animal nutrition.
167,article_language,eng
167,journal_title,Animal
167,jounral_abbreviation,empty
167,journal_issn,1751-7311
167,article_jvolumn,2
167,article_jissue,8
167,article_jcreated_at,1/8/08
167,article_pagination,1203-14
167,author_list,"{""N R St-Pierre""""D Sauvant""""P Schmidely""""J J Daudin""}"
168,id,901298
168,article_title,Castor oil bath and/or enema for cervical priming and induction of labour
168,article_language,empty
168,journal_title,Cochrane Database of Systematic Reviews
168,jounral_abbreviation,empty
168,journal_issn,empty
168,article_jvolumn,0
168,article_jissue,7
168,article_jcreated_at,1/13/01
168,article_pagination,empty
168,author_list,"{""J. Kelly Anthony""""Jane Thomas""""Josephine Kavanagh""}"
169,id,456691
169,article_title,The Role of Radiology in Preclinical Anatomy. A Critical Review of the Past Present and Future.
169,article_language,empty
169,journal_title,empty
169,jounral_abbreviation,empty
169,journal_issn,empty
169,article_jvolumn,0
169,article_jissue,0
169,article_jcreated_at,empty
169,article_pagination,empty
169,author_list,{NULL}
170,id,429995
170,article_title,Insulin detemir lowers the risk of hypoglycaemia and provides more consistent plasma glucose levels compared with NPH insulin in Type 1 diabetes.
170,article_language,eng
170,journal_title,Diabet Med
170,jounral_abbreviation,Diabetic medicine : a journal of the British Diabetic Association
170,journal_issn,0742-3071
170,article_jvolumn,23
170,article_jissue,7
170,article_jcreated_at,1/6/07
170,article_pagination,729-35
170,author_list,"{""A Philotheou""""S R Heller""""J Jendle""""M-A Gall""""K Klendorf""""G P Ross""""G Perriello""""I Pavlic-Renar""}"
171,id,709359
171,article_title,Remote presence proctoring by using a wireless remote-control videoconferencing system
171,article_language,eng
171,journal_title,empty
171,jounral_abbreviation,empty
171,journal_issn,empty
171,article_jvolumn,12
171,article_jissue,2
171,article_jcreated_at,1/5/01
171,article_pagination,139-43
171,author_list,"{""C. D. Smith""""J. E. Skandalakis""}"
172,id,690938
172,article_title,Association of transforming growth factor-_1__T869C G915C and C509T gene polymorphisms with rheumatoid arthritis risk.
172,article_language,eng
172,journal_title,Journal of receptor and signal transduction research
172,jounral_abbreviation,J. Recept. Signal Transduct. Res.
172,journal_issn,1532-4281
172,article_jvolumn,34
172,article_jissue,6
172,article_jcreated_at,1/14/12
172,article_pagination,469-75
172,author_list,"{""Tian-Biao Zhou""""Si-Lian Fang""""Hui-Liu Zhao""""Gregor P C Drummen""}"
173,id,910604
173,article_title,Sinus arrhythmia and pupil size in Chiari I malformation: Evidence of autonomic dysfunction
173,article_language,English
173,journal_title,Functional Neurology
173,jounral_abbreviation,empty
173,journal_issn,0393-5264
173,article_jvolumn,8
173,article_jissue,4
173,article_jcreated_at,1/1/93
173,article_pagination,251-257
173,author_list,"{""P. Kruszewski""""Dept of Neurology Trondheim University Hospital L.J. Stovner""""Norway Trondheim""""J. M. Shen""""Trondheim Norway University Hospital""""L. J. Stovner""""Trondheim Dept. of Neurology""""Address Correspondence""""Addresses Author""}"
174,id,730191
174,article_title,An observational study on the prevalence and pattern of opioid use in 25479 patients with spine and radicular pain
174,article_language,English; ABSTRACT LANGUAGE:English
174,journal_title,Spine
174,jounral_abbreviation,Spine
174,journal_issn,0362-2436
174,article_jvolumn,27
174,article_jissue,2
174,article_jcreated_at,1/2/01
174,article_pagination,201-205
174,author_list,"{""Girault G""""Rose RJ""""Weinstein JN""""Ball PA""""Hanscom B""""Fanciullo GJ""}"
175,id,42135
175,article_title,Selective loss of anterior pituitary volume with severe pituitary-gonadal insufficiency in poorly compliant male thalassemic patients with pubertal arrest.
175,article_language,eng
175,journal_title,Annals of the New York Academy of Sciences
175,jounral_abbreviation,Ann. N. Y. Acad. Sci.
175,journal_issn,0077-8923
175,article_jvolumn,850
175,article_jissue,-1
175,article_jcreated_at,6/30/98
175,article_pagination,479-82
175,author_list,"{""M Katz""""R Chatterjee""""A Oatridge""""J B Porter""""G M Bydder""}"
176,id,835178
176,article_title,Localized deficiencies of folic acid in aerodigestive tissues
176,article_language,eng
176,journal_title,Ann N Y Acad Sci
176,jounral_abbreviation,Annals of the New York Academy of Sciences
176,journal_issn,0077-8923 (Print) 0077-8923
176,article_jvolumn,669
176,article_jissue,0
176,article_jcreated_at,1/1/92
176,article_pagination,87-95; discussion 95-6
176,author_list,"{""D. C. Heimburger""}"
177,id,335521
177,article_title,Overweight and obesity in young and middle age and early retirement: the ARIC study
177,article_language,empty
177,journal_title,Obesity (Silver Spring Md.)
177,jounral_abbreviation,Obesity (Silver Spring)
177,journal_issn,1930-7381
177,article_jvolumn,17
177,article_jissue,1
177,article_jcreated_at,1/9/01
177,article_pagination,143-9
177,author_list,"{""Jianwen Cai""""June Stevens""""Denise K. Houston""}"
178,id,22708
